Date,Price
2012-06-13,5.808726255
2012-06-14,5.856768249
2012-06-15,5.929967689
2012-06-16,6.317079453
2012-06-17,6.328399185
2012-06-18,6.236322217
2012-06-19,6.394193284
2012-06-20,6.548331487
2012-06-21,6.645583154
2012-06-22,6.550017456
2012-06-23,6.464739113
2012-06-24,6.339990323
2012-06-25,6.307260285
2012-06-26,6.310906844
2012-06-27,6.462151621
2012-06-28,6.473581938
2012-06-29,6.664549641
2012-06-30,6.556067949
2012-07-01,6.552493879
2012-07-02,6.730293233
2012-07-03,6.54353944
2012-07-04,6.503147417
2012-07-05,6.592213435
2012-07-06,6.559791465
2012-07-07,6.647241682
2012-07-08,6.68649996
2012-07-09,6.775194069
2012-07-10,7.119901247
2012-07-11,7.153391746
2012-07-12,7.160517433
2012-07-13,7.539531219
2012-07-14,7.528735188
2012-07-15,7.696525511
2012-07-16,7.78398356
2012-07-17,8.250074788
2012-07-18,8.835253874
2012-07-19,8.985254174
2012-07-20,8.276909258
2012-07-21,8.627939884
2012-07-22,8.565044734
2012-07-23,8.5873031
2012-07-24,8.566049927
2012-07-25,8.446854524
2012-07-26,8.597073772
2012-07-27,8.764221549
2012-07-28,8.806832921
2012-07-29,8.726311467
2012-07-30,8.796330586
2012-07-31,9.122043869
2012-08-01,9.403146832
2012-08-02,9.702968218
2012-08-03,10.54855964
2012-08-04,10.96726163
2012-08-05,10.48703111
2012-08-06,10.79622202
2012-08-07,10.84740686
2012-08-08,11.02318267
2012-08-09,11.1976038
2012-08-10,11.22430819
2012-08-11,11.39168771
2012-08-12,11.52048915
2012-08-13,11.68048008
2012-08-14,11.98871316
2012-08-15,12.53833421
2012-08-16,13.26796891
2012-08-17,13.80459471
2012-08-18,11.95363818
2012-08-19,9.790522525
2012-08-20,9.598441522
2012-08-21,10.13187935
2012-08-22,10.02545145
2012-08-23,10.01483861
2012-08-24,10.21565113
2012-08-25,10.51514161
2012-08-26,10.55935551
2012-08-27,11.2151296
2012-08-28,10.98901535
2012-08-29,10.80586085
2012-08-30,10.75585288
2012-08-31,10.42405405
2012-09-01,10.04227933
2012-09-02,10.02075238
2012-09-03,10.25291939
2012-09-04,10.32513399
2012-09-05,10.4536879
2012-09-06,10.87254373
2012-09-07,11.1819744
2012-09-08,10.99622743
2012-09-09,11.05928094
2012-09-10,10.98671083
2012-09-11,11.03750442
2012-09-12,11.17976591
2012-09-13,11.25660402
2012-09-14,11.52567739
2012-09-15,11.57123933
2012-09-16,11.83909911
2012-09-17,11.78818028
2012-09-18,11.92177165
2012-09-19,12.28604565
2012-09-20,12.5485628
2012-09-21,12.29167861
2012-09-22,12.21021902
2012-09-23,12.04607009
2012-09-24,11.98230036
2012-09-25,11.97814105
2012-09-26,12.07423716
2012-09-27,12.21535469
2012-09-28,12.26934956
2012-09-29,12.34031027
2012-09-30,12.29095878
2012-10-01,12.22824085
2012-10-02,12.46492922
2012-10-03,12.80051021
2012-10-04,12.81861713
2012-10-05,12.6585451
2012-10-06,12.57795803
2012-10-07,12.13462111
2012-10-08,11.40874724
2012-10-09,11.89362799
2012-10-10,12.04718181
2012-10-11,12.03067756
2012-10-12,12.03463598
2012-10-13,11.9808234
2012-10-14,11.90421429
2012-10-15,11.65257421
2012-10-16,11.74183391
2012-10-17,11.82213795
2012-10-18,11.84330177
2012-10-19,11.79462838
2012-10-20,11.6611789
2012-10-21,11.60933206
2012-10-22,11.56442942
2012-10-23,11.64691361
2012-10-24,11.55277299
2012-10-25,11.07899353
2012-10-26,10.39877456
2012-10-27,10.21628733
2012-10-28,10.15930836
2012-10-29,10.50946998
2012-10-30,10.76906672
2012-10-31,10.91777096
2012-11-01,11.05993359
2012-11-02,10.7893879
2012-11-03,10.58589429
2012-11-04,10.46885314
2012-11-05,10.61322227
2012-11-06,10.65079524
2012-11-07,10.80150388
2012-11-08,10.76037506
2012-11-09,10.79756218
2012-11-10,10.78963891
2012-11-11,10.77521166
2012-11-12,10.93708723
2012-11-13,10.89702561
2012-11-14,10.89774306
2012-11-15,10.95949153
2012-11-16,11.32533577
2012-11-17,11.56497107
2012-11-18,11.61669522
2012-11-19,11.61283615
2012-11-20,11.62200851
2012-11-21,11.6199867
2012-11-22,11.85262724
2012-11-23,12.1075886
2012-11-24,12.36901497
2012-11-25,12.29953366
2012-11-26,12.34080888
2012-11-27,12.05843616
2012-11-28,12.22047045
2012-11-29,12.26444662
2012-11-30,12.39023871
2012-12-01,12.45908208
2012-12-02,12.45957172
2012-12-03,12.48357936
2012-12-04,12.74493245
2012-12-05,13.24980219
2012-12-06,13.35217826
2012-12-07,13.36848515
2012-12-08,13.37063766
2012-12-09,13.11761172
2012-12-10,13.28890474
2012-12-11,13.37933506
2012-12-12,13.4651577
2012-12-13,13.5079368
2012-12-14,13.5996518
2012-12-15,13.5186293
2012-12-16,13.37338704
2012-12-17,13.20931627
2012-12-18,13.13721791
2012-12-19,13.20581086
2012-12-20,13.24140196
2012-12-21,13.38518162
2012-12-22,13.3041483
2012-12-23,13.17070739
2012-12-24,13.20752123
2012-12-25,13.17639543
2012-12-26,13.14361622
2012-12-27,13.21751766
2012-12-28,13.24232199
2012-12-29,13.34574062
2012-12-30,13.28066471
2012-12-31,13.30015913
2013-01-01,13.28687381
2013-01-02,13.20898575
2013-01-03,13.27121546
2013-01-04,13.18371034
2013-01-05,13.25820767
2013-01-06,13.20278799
2013-01-07,13.2696916
2013-01-08,13.34239076
2013-01-09,13.58994331
2013-01-10,13.71653033
2013-01-11,14.02826616
2013-01-12,14.08498312
2013-01-13,14.00763561
2013-01-14,14.00120607
2013-01-15,14.19429513
2013-01-16,14.41770495
2013-01-17,14.91743687
2013-01-18,15.57326921
2013-01-19,15.4218058
2013-01-20,15.55347544
2013-01-21,16.23699291
2013-01-22,16.97963708
2013-01-23,17.27539324
2013-01-24,18.01933731
2013-01-25,16.99219076
2013-01-26,17.06449771
2013-01-27,17.43472975
2013-01-28,18.55366343
2013-01-29,19.03537013
2013-01-30,19.26050447
2013-01-31,20.21451347
2013-02-01,20.59443265
2013-02-02,20.02637262
2013-02-03,20.08229739
2013-02-04,20.42204316
2013-02-05,20.42172501
2013-02-06,20.83319099
2013-02-07,21.35757238
2013-02-08,22.30311565
2013-02-09,23.34602208
2013-02-10,23.16281299
2013-02-11,23.81511763
2013-02-12,24.95838239
2013-02-13,25.47136211
2013-02-14,25.72270851
2013-02-15,27.03437191
2013-02-16,27.22596732
2013-02-17,26.90461872
2013-02-18,26.70126302
2013-02-19,28.0277302
2013-02-20,29.49235161
2013-02-21,29.76496209
2013-02-22,30.46513251
2013-02-23,29.2853999
2013-02-24,29.68055761
2013-02-25,29.93229487
2013-02-26,30.76880143
2013-02-27,31.3642965
2013-02-28,32.92637354
2013-03-01,33.98061684
2013-03-02,34.04691813
2013-03-03,33.80811519
2013-03-04,35.17115205
2013-03-05,39.18795029
2013-03-06,45.55333403
2013-03-07,42.20713606
2013-03-08,43.14127111
2013-03-09,44.88649038
2013-03-10,47.41864863
2013-03-11,48.13197553
2013-03-12,45.69394168
2013-03-13,47.00666964
2013-03-14,47.42376922
2013-03-15,47.11673928
2013-03-16,46.92349897
2013-03-17,47.08326546
2013-03-18,47.73508125
2013-03-19,54.30869952
2013-03-20,61.12800418
2013-03-21,68.69193534
2013-03-22,71.77291034
2013-03-23,65.59464851
2013-03-24,68.00800403
2013-03-25,73.49764263
2013-03-26,77.66449452
2013-03-27,85.53469111
2013-03-28,91.02866161
2013-03-29,90.02591232
2013-03-30,91.92686158
2013-03-31,93.35004731
2013-04-01,98.20565067
2013-04-02,107.6121079
2013-04-03,129.2028876
2013-04-04,132.3473574
2013-04-05,137.7474538
2013-04-06,141.6374433
2013-04-07,150.9091011
2013-04-08,180.390151
2013-04-09,207.7155477
2013-04-10,223.8880332
2013-04-11,130.9287911
2013-04-12,85.24526634
2013-04-13,105.2484452
2013-04-14,98.6936196
2013-04-15,92.66839659
2013-04-16,66.832192
2013-04-17,81.94736986
2013-04-18,94.37478033
2013-04-19,118.3996418
2013-04-20,120.7606335
2013-04-21,121.868326
2013-04-22,121.8692068
2013-04-23,129.5662046
2013-04-24,147.0818504
2013-04-25,150.2139483
2013-04-26,134.4451162
2013-04-27,133.6374978
2013-04-28,132.7517562
2013-04-29,138.7596158
2013-04-30,140.9282318
2013-05-01,128.6118994
2013-05-02,111.6004827
2013-05-03,93.66325668
2013-05-04,104.6507352
2013-05-05,114.0195235
2013-05-06,119.0047517
2013-05-07,109.4622945
2013-05-08,111.9527875
2013-05-09,111.144182
2013-05-10,115.3085953
2013-05-11,115.5129483
2013-05-12,114.3808309
2013-05-13,115.8100663
2013-05-14,116.1359109
2013-05-15,109.6645142
2013-05-16,111.1954981
2013-05-17,114.9789128
2013-05-18,117.016822
2013-05-19,118.0405321
2013-05-20,117.5065016
2013-05-21,117.4349081
2013-05-22,118.6517769
2013-05-23,120.9508464
2013-05-24,125.8399769
2013-05-25,128.9430856
2013-05-26,129.9587773
2013-05-27,129.3757406
2013-05-28,126.266499
2013-05-29,127.7660671
2013-05-30,129.6895963
2013-05-31,127.6251976
2013-06-01,126.9633352
2013-06-02,123.0267551
2013-06-03,119.8802827
2013-06-04,120.7575842
2013-06-05,120.0894938
2013-06-06,120.3501291
2013-06-07,114.2373066
2013-06-08,108.7494975
2013-06-09,99.92881903
2013-06-10,103.2136279
2013-06-11,106.1603987
2013-06-12,107.75439
2013-06-13,106.3061542
2013-06-14,100.5430575
2013-06-15,99.80058905
2013-06-16,100.6279862
2013-06-17,100.1479688
2013-06-18,103.9523451
2013-06-19,105.5346274
2013-06-20,106.4980707
2013-06-21,103.1049236
2013-06-22,93.97209032
2013-06-23,101.2462843
2013-06-24,92.1349866
2013-06-25,99.81228901
2013-06-26,99.06194361
2013-06-27,98.33747957
2013-06-28,92.6746922
2013-06-29,90.58665826
2013-06-30,90.12766908
2013-07-01,88.50089059
2013-07-02,86.07895779
2013-07-03,84.47167109
2013-07-04,78.29939856
2013-07-05,72.92041534
2013-07-06,67.01113884
2013-07-07,67.29087638
2013-07-08,74.41318161
2013-07-09,73.80562425
2013-07-10,77.29361476
2013-07-11,85.60380918
2013-07-12,92.34577736
2013-07-13,89.41155547
2013-07-14,91.85269273
2013-07-15,92.45153592
2013-07-16,92.95264602
2013-07-17,86.40442796
2013-07-18,85.58079134
2013-07-19,85.46435987
2013-07-20,87.91605243
2013-07-21,85.87232381
2013-07-22,86.67128593
2013-07-23,87.4778119
2013-07-24,88.30061685
2013-07-25,89.5540475
2013-07-26,90.66955249
2013-07-27,89.6085608
2013-07-28,90.3190831
2013-07-29,93.23727375
2013-07-30,94.65852369
2013-07-31,99.3846812
2013-08-01,98.16159296
2013-08-02,97.70306758
2013-08-03,96.97456635
2013-08-04,97.02393951
2013-08-05,98.23206905
2013-08-06,98.65621569
2013-08-07,98.4432146
2013-08-08,96.4523418
2013-08-09,94.7820917
2013-08-10,94.35730279
2013-08-11,94.94255835
2013-08-12,95.3658219
2013-08-13,96.9665889
2013-08-14,101.2347156
2013-08-15,99.85609215
2013-08-16,99.07416285
2013-08-17,99.60660584
2013-08-18,100.4131524
2013-08-19,103.1464415
2013-08-20,104.4506558
2013-08-21,108.0630677
2013-08-22,111.6821634
2013-08-23,109.0836118
2013-08-24,108.8810273
2013-08-25,111.3943241
2013-08-26,110.9280912
2013-08-27,116.7501429
2013-08-28,118.306806
2013-08-29,119.2959754
2013-08-30,120.7842761
2013-08-31,128.7385489
2013-09-01,131.6519517
2013-09-02,131.0006509
2013-09-03,130.4982897
2013-09-04,128.0012854
2013-09-05,122.006201
2013-09-06,123.2285835
2013-09-07,119.5170384
2013-09-08,119.4702609
2013-09-09,118.7249031
2013-09-10,122.7492769
2013-09-11,123.9209991
2013-09-12,127.8669255
2013-09-13,128.6716619
2013-09-14,127.3860941
2013-09-15,125.9282859
2013-09-16,126.707266
2013-09-17,127.5992371
2013-09-18,128.4772253
2013-09-19,126.9641206
2013-09-20,124.6799889
2013-09-21,123.9594373
2013-09-22,123.9823912
2013-09-23,125.6421339
2013-09-24,126.4080957
2013-09-25,126.1385097
2013-09-26,126.6671549
2013-09-27,127.110696
2013-09-28,128.6095418
2013-09-29,129.1252877
2013-09-30,126.5193499
2013-10-01,127.6318178
2013-10-02,123.4836132
2013-10-03,113.9936625
2013-10-04,122.9285993
2013-10-05,123.1046393
2013-10-06,122.8462729
2013-10-07,124.5472612
2013-10-08,124.7022476
2013-10-09,125.7877163
2013-10-10,126.8582177
2013-10-11,127.6855106
2013-10-12,127.9785922
2013-10-13,130.4020933
2013-10-14,135.362776
2013-10-15,138.0979984
2013-10-16,143.0507408
2013-10-17,142.2746292
2013-10-18,148.099326
2013-10-19,160.6413206
2013-10-20,165.1682744
2013-10-21,173.2948422
2013-10-22,185.7871866
2013-10-23,195.1645085
2013-10-24,193.595164
2013-10-25,181.7709492
2013-10-26,181.6213885
2013-10-27,185.0531246
2013-10-28,193.4659049
2013-10-29,197.4850903
2013-10-30,200.8828821
2013-10-31,200.1630351
2013-11-01,203.0548199
2013-11-02,203.6799574
2013-11-03,205.6618791
2013-11-04,214.1438637
2013-11-05,235.3902923
2013-11-06,255.4376321
2013-11-07,281.5501214
2013-11-08,314.6109325
2013-11-09,347.9526033
2013-11-10,307.3474796
2013-11-11,335.8350896
2013-11-12,355.229911
2013-11-13,380.5485012
2013-11-14,416.7465833
2013-11-15,420.9910031
2013-11-16,428.7792516
2013-11-17,462.7698842
2013-11-18,553.2133956
2013-11-19,634.1420417
2013-11-20,528.9883179
2013-11-21,649.362766
2013-11-22,728.269166
2013-11-23,827.3298469
2013-11-24,784.3579993
2013-11-25,798.5828402
2013-11-26,834.3930418
2013-11-27,926.2510681
2013-11-28,994.246015
2013-11-29,1067.25203
2013-11-30,1130.85742
2013-12-01,993.1747579
2013-12-02,1002.288085
2013-12-03,1044.699876
2013-12-04,1089.298131
2013-12-05,1034.088789
2013-12-06,948.6741755
2013-12-07,750.032299
2013-12-08,737.1757771
2013-12-09,872.4900273
2013-12-10,946.72841
2013-12-11,917.7775928
2013-12-12,874.4603158
2013-12-13,892.1340744
2013-12-14,872.6116265
2013-12-15,830.7771179
2013-12-16,796.1622652
2013-12-17,697.8728805
2013-12-18,564.758155
2013-12-19,622.8988184
2013-12-20,674.9064314
2013-12-21,617.1566602
2013-12-22,631.3518256
2013-12-23,641.4773506
2013-12-24,654.4675027
2013-12-25,660.6451293
2013-12-26,717.5965495
2013-12-27,733.0892855
2013-12-28,726.2093323
2013-12-29,720.0713134
2013-12-30,738.1160606
2013-12-31,732.8029531
2014-01-01,747.248781
2014-01-02,762.6570412
2014-01-03,799.958589
2014-01-04,811.57972
2014-01-05,871.1743617
2014-01-06,940.4330886
2014-01-07,884.3083955
2014-01-08,821.5816938
2014-01-09,829.0279233
2014-01-10,832.6059248
2014-01-11,885.4771691
2014-01-12,873.7463942
2014-01-13,829.3271066
2014-01-14,831.2593145
2014-01-15,844.5209274
2014-01-16,838.0107068
2014-01-17,808.7490713
2014-01-18,815.8695263
2014-01-19,824.3367575
2014-01-20,836.2192122
2014-01-21,827.9068994
2014-01-22,823.2647671
2014-01-23,821.8161113
2014-01-24,800.338018
2014-01-25,806.3245787
2014-01-26,816.3286463
2014-01-27,808.6724153
2014-01-28,791.250075
2014-01-29,800.9523779
2014-01-30,799.1722447
2014-01-31,807.4106638
2014-02-01,817.2880613
2014-02-02,821.3966041
2014-02-03,815.0437764
2014-02-04,812.5388744
2014-02-05,806.8383246
2014-02-06,785.5205153
2014-02-07,727.6512364
2014-02-08,708.295682
2014-02-09,700.4279288
2014-02-10,677.4377549
2014-02-11,694.132817
2014-02-12,667.6561243
2014-02-13,645.4365667
2014-02-14,624.918547
2014-02-15,647.5502455
2014-02-16,628.5662641
2014-02-17,627.6203969
2014-02-18,623.6255835
2014-02-19,617.9845768
2014-02-20,586.9954769
2014-02-21,555.5866786
2014-02-22,570.7934852
2014-02-23,607.9986903
2014-02-24,564.0478955
2014-02-25,494.8835596
2014-02-26,574.8962057
2014-02-27,583.9575592
2014-02-28,571.5281721
2014-03-01,565.9499967
2014-03-02,568.4713983
2014-03-03,613.4129348
2014-03-04,675.1065794
2014-03-05,667.1127764
2014-03-06,667.8420207
2014-03-07,643.5678608
2014-03-08,623.8605401
2014-03-09,629.4975134
2014-03-10,630.8513715
2014-03-11,626.8159291
2014-03-12,638.2543323
2014-03-13,642.2445371
2014-03-14,636.6984658
2014-03-15,636.1817639
2014-03-16,636.911989
2014-03-17,628.7047103
2014-03-18,616.4429934
2014-03-19,616.5315198
2014-03-20,598.9723715
2014-03-21,584.5372822
2014-03-22,564.8242952
2014-03-23,566.7994715
2014-03-24,566.0624842
2014-03-25,579.8817975
2014-03-26,581.8288744
2014-03-27,546.6957434
2014-03-28,510.1064153
2014-03-29,502.1697326
2014-03-30,471.6044207
2014-03-31,459.2088344
2014-04-01,477.8440968
2014-04-02,465.4654147
2014-04-03,437.6453307
2014-04-04,446.0529399
2014-04-05,453.1491634
2014-04-06,459.1715091
2014-04-07,456.2624355
2014-04-08,455.2198932
2014-04-09,449.8372003
2014-04-10,409.4864923
2014-04-11,402.2020649
2014-04-12,428.6767034
2014-04-13,417.6399427
2014-04-14,445.5467315
2014-04-15,489.8716391
2014-04-16,517.4905057
2014-04-17,505.941634
2014-04-18,489.6936755
2014-04-19,494.628198
2014-04-20,505.1727831
2014-04-21,501.7130819
2014-04-22,496.0213643
2014-04-23,490.4027862
2014-04-24,490.188263
2014-04-25,464.6101344
2014-04-26,460.9640218
2014-04-27,452.8498537
2014-04-28,438.3900587
2014-04-29,443.5335355
2014-04-30,445.3489972
2014-05-01,455.5405405
2014-05-02,450.9844288
2014-05-03,441.19103
2014-05-04,435.2454089
2014-05-05,432.6104828
2014-05-06,428.8194757
2014-05-07,438.3392788
2014-05-08,443.574657
2014-05-09,447.566169
2014-05-10,451.0928
2014-05-11,443.084736
2014-05-12,438.8222531
2014-05-13,438.4658142
2014-05-14,442.6127256
2014-05-15,446.6779702
2014-05-16,447.3853798
2014-05-17,448.4252039
2014-05-18,445.7429456
2014-05-19,444.2454817
2014-05-20,466.4075981
2014-05-21,490.796759
2014-05-22,509.3141643
2014-05-23,527.104779
2014-05-24,518.2773584
2014-05-25,557.3516026
2014-05-26,579.7452636
2014-05-27,572.9067474
2014-05-28,572.9790251
2014-05-29,569.2819711
2014-05-30,598.9975582
2014-05-31,621.9170023
2014-06-01,646.1029513
2014-06-02,639.1886147
2014-06-03,667.771709
2014-06-04,644.753454
2014-06-05,655.3731504
2014-06-06,657.8746381
2014-06-07,653.2701251
2014-06-08,656.3179662
2014-06-09,650.8023812
2014-06-10,652.8374247
2014-06-11,642.9497655
2014-06-12,620.3509587
2014-06-13,594.893735
2014-06-14,574.0532951
2014-06-15,564.8759591
2014-06-16,594.7788572
2014-06-17,597.1667783
2014-06-18,609.1960157
2014-06-19,606.5555364
2014-06-20,593.5686334
2014-06-21,592.1559872
2014-06-22,603.17407
2014-06-23,592.1626283
2014-06-24,588.9423136
2014-06-25,571.9936391
2014-06-26,572.9414687
2014-06-27,585.8523579
2014-06-28,598.7336075
2014-06-29,597.1068852
2014-06-30,623.79942
2014-07-01,649.3037003
2014-07-02,648.3451788
2014-07-03,646.6558612
2014-07-04,638.0272737
2014-07-05,630.4321789
2014-07-06,635.350171
2014-07-07,627.5444284
2014-07-08,621.914658
2014-07-09,622.8296107
2014-07-10,617.5277915
2014-07-11,622.5986659
2014-07-12,631.9148486
2014-07-13,629.8842221
2014-07-14,623.008521
2014-07-15,621.726135
2014-07-16,619.5263119
2014-07-17,620.1941293
2014-07-18,623.8566518
2014-07-19,627.1619952
2014-07-20,624.3672295
2014-07-21,622.0884559
2014-07-22,620.2051966
2014-07-23,619.331775
2014-07-24,609.0117606
2014-07-25,601.2697381
2014-07-26,595.4544458
2014-07-27,595.2227404
2014-07-28,584.1128383
2014-07-29,583.7486011
2014-07-30,574.1859693
2014-07-31,575.7668355
2014-08-01,588.2663952
2014-08-02,591.1042115
2014-08-03,585.2185614
2014-08-04,588.5491615
2014-08-05,583.4995693
2014-08-06,581.5158343
2014-08-07,584.590036
2014-08-08,590.0069004
2014-08-09,586.2772969
2014-08-10,588.3682206
2014-08-11,583.2973932
2014-08-12,569.6741845
2014-08-13,553.1221932
2014-08-14,519.7553076
2014-08-15,510.0893699
2014-08-16,505.9382243
2014-08-17,506.0041921
2014-08-18,479.2594089
2014-08-19,480.9452788
2014-08-20,494.8451806
2014-08-21,521.4200172
2014-08-22,516.3012189
2014-08-23,506.6888582
2014-08-24,510.1382078
2014-08-25,503.5365599
2014-08-26,508.7728309
2014-08-27,517.4708279
2014-08-28,507.3448414
2014-08-29,510.9976676
2014-08-30,505.7464168
2014-08-31,492.3953702
2014-09-01,483.1252237
2014-09-02,487.8509759
2014-09-03,476.7389409
2014-09-04,480.9706123
2014-09-05,485.4989259
2014-09-06,491.1789157
2014-09-07,484.0213317
2014-09-08,474.323224
2014-09-09,469.6017895
2014-09-10,479.7046419
2014-09-11,476.8791188
2014-09-12,474.0178885
2014-09-13,476.6931886
2014-09-14,480.4070435
2014-09-15,475.3930849
2014-09-16,473.359573
2014-09-17,458.6129904
2014-09-18,439.0989457
2014-09-19,405.4336825
2014-09-20,411.68665
2014-09-21,405.9198652
2014-09-22,395.9828439
2014-09-23,414.0011038
2014-09-24,428.1130774
2014-09-25,411.6419761
2014-09-26,406.1753073
2014-09-27,402.9062586
2014-09-28,397.7915166
2014-09-29,380.1883927
2014-09-30,380.9404969
2014-10-01,386.0977631
2014-10-02,378.2997558
2014-10-03,370.3220661
2014-10-04,348.4605107
2014-10-05,315.7898544
2014-10-06,323.1901771
2014-10-07,328.8371978
2014-10-08,331.837214
2014-10-09,365.2022857
2014-10-10,354.8894791
2014-10-11,353.4290045
2014-10-12,363.9337014
2014-10-13,376.7899013
2014-10-14,402.2005523
2014-10-15,394.7356528
2014-10-16,386.9766569
2014-10-17,380.2340328
2014-10-18,383.7563261
2014-10-19,388.8940222
2014-10-20,383.7224076
2014-10-21,387.0814281
2014-10-22,384.7693158
2014-10-23,369.2276019
2014-10-24,358.6664291
2014-10-25,353.0405758
2014-10-26,355.449113
2014-10-27,355.363881
2014-10-28,353.5464933
2014-10-29,345.9138406
2014-10-30,339.8269631
2014-10-31,343.1888546
2014-11-01,331.1907065
2014-11-02,325.8900401
2014-11-03,327.6474878
2014-11-04,326.9896661
2014-11-05,336.3137036
2014-11-06,343.8357173
2014-11-07,344.8891611
2014-11-08,343.8267455
2014-11-09,349.431075
2014-11-10,364.5945355
2014-11-11,367.0937294
2014-11-12,394.7714556
2014-11-13,424.3381764
2014-11-14,399.9342329
2014-11-15,387.3246459
2014-11-16,387.1065992
2014-11-17,397.6460031
2014-11-18,383.0190431
2014-11-19,379.7175976
2014-11-20,366.0258102
2014-11-21,356.5163787
2014-11-22,357.3639644
2014-11-23,359.0569847
2014-11-24,375.5970572
2014-11-25,383.6714774
2014-11-26,372.071652
2014-11-27,371.959311
2014-11-28,370.3583393
2014-11-29,378.934189
2014-11-30,379.0596446
2014-12-01,372.8041781
2014-12-02,380.4308443
2014-12-03,378.5257017
2014-12-04,374.551916
2014-12-05,373.1521517
2014-12-06,375.4317267
2014-12-07,374.4108011
2014-12-08,369.9458886
2014-12-09,353.4186828
2014-12-10,353.9494297
2014-12-11,353.0645568
2014-12-12,354.7631475
2014-12-13,350.438148
2014-12-14,351.6383333
2014-12-15,348.9250079
2014-12-16,337.7404348
2014-12-17,325.1800206
2014-12-18,319.7655191
2014-12-19,315.8376885
2014-12-20,325.2594823
2014-12-21,324.5029526
2014-12-22,327.1867177
2014-12-23,332.873666
2014-12-24,329.3918666
2014-12-25,319.8684292
2014-12-26,322.9041448
2014-12-27,319.8166218
2014-12-28,316.9599647
2014-12-29,316.4085768
2014-12-30,313.8055559
2014-12-31,314.3272594
2015-01-01,316.6052389
2015-01-02,315.9236491
2015-01-03,303.8238768
2015-01-04,276.1834993
2015-01-05,273.4490534
2015-01-06,276.7466407
2015-01-07,288.5811983
2015-01-08,292.1126158
2015-01-09,288.9242453
2015-01-10,282.436201
2015-01-11,275.0636006
2015-01-12,270.7658169
2015-01-13,243.8917952
2015-01-14,197.674836
2015-01-15,207.0018674
2015-01-16,212.1870923
2015-01-17,201.5709681
2015-01-18,207.7363282
2015-01-19,212.4664187
2015-01-20,211.6640317
2015-01-21,216.3761023
2015-01-22,230.8020167
2015-01-23,230.1986885
2015-01-24,238.2331575
2015-01-25,249.640678
2015-01-26,280.8063568
2015-01-27,261.3899402
2015-01-28,254.2757433
2015-01-29,234.0192301
2015-01-30,233.362062
2015-01-31,229.772907
2015-02-01,221.4760811
2015-02-02,227.9418018
2015-02-03,237.9258524
2015-02-04,228.2570991
2015-02-05,222.127067
2015-02-06,220.2816332
2015-02-07,225.2540068
2015-02-08,225.4577622
2015-02-09,221.2992538
2015-02-10,219.1337485
2015-02-11,220.3804949
2015-02-12,220.7027506
2015-02-13,232.2376807
2015-02-14,245.0401673
2015-02-15,249.1408944
2015-02-16,236.0095167
2015-02-17,239.3154886
2015-02-18,239.7784827
2015-02-19,239.1596607
2015-02-20,243.4073289
2015-02-21,243.809898
2015-02-22,241.5785691
2015-02-23,236.927576
2015-02-24,238.8235725
2015-02-25,238.4929905
2015-02-26,237.1849566
2015-02-27,249.3101796
2015-02-28,252.1948815
2015-03-01,251.9393946
2015-03-02,262.6803507
2015-03-03,274.9062125
2015-03-04,279.4416975
2015-03-05,272.2419536
2015-03-06,272.877268
2015-03-07,273.5799722
2015-03-08,275.5839622
2015-03-09,281.7045351
2015-03-10,292.1239306
2015-03-11,293.8404088
2015-03-12,294.836144
2015-03-13,291.9696612
2015-03-14,287.7850428
2015-03-15,285.8866352
2015-03-16,291.9030848
2015-03-17,289.720424
2015-03-18,274.7457857
2015-03-19,259.7182813
2015-03-20,262.6759799
2015-03-21,260.9336857
2015-03-22,262.7530584
2015-03-23,267.9775573
2015-03-24,257.0623605
2015-03-25,246.2298763
2015-03-26,250.6320907
2015-03-27,248.5217243
2015-03-28,251.824377
2015-03-29,246.3604966
2015-03-30,246.7648397
2015-03-31,246.2930484
2015-04-01,244.0829036
2015-04-02,247.9278185
2015-04-03,252.6478463
2015-04-04,252.9953842
2015-04-05,255.9291131
2015-04-06,256.3511025
2015-04-07,253.172682
2015-04-08,249.139345
2015-04-09,245.4257427
2015-04-10,239.8996653
2015-04-11,237.9604896
2015-04-12,237.5902916
2015-04-13,232.7323558
2015-04-14,222.5095248
2015-04-15,223.0660154
2015-04-16,228.1035029
2015-04-17,225.5185348
2015-04-18,224.0552593
2015-04-19,225.3362786
2015-04-20,225.1822444
2015-04-21,226.8936395
2015-04-22,235.1109639
2015-04-23,234.5361475
2015-04-24,232.595695
2015-04-25,229.3791652
2015-04-26,221.2463869
2015-04-27,222.9188897
2015-04-28,225.9423921
2015-04-29,225.8880653
2015-04-30,232.3243335
2015-05-01,235.7490171
2015-05-02,234.9381719
2015-05-03,239.3988862
2015-05-04,239.6236746
2015-05-05,235.3388456
2015-05-06,235.2238728
2015-05-07,232.8306976
2015-05-08,239.1322068
2015-05-09,242.1846484
2015-05-10,241.1540759
2015-05-11,241.5864219
2015-05-12,241.7543602
2015-05-13,242.3085798
2015-05-14,237.6317774
2015-05-15,238.2508815
2015-05-16,237.4131035
2015-05-17,236.9860177
2015-05-18,236.2650278
2015-05-19,233.765657
2015-05-20,233.960109
2015-05-21,235.3553589
2015-05-22,237.2666781
2015-05-23,239.6275036
2015-05-24,239.4303334
2015-05-25,238.2949733
2015-05-26,237.2208252
2015-05-27,237.2878557
2015-05-28,237.1510409
2015-05-29,236.6232581
2015-05-30,234.3118507
